[2024-12-18 04:04:58 +0700] [30634] [ERROR] Connection in use: ('0.0.0.0', 8000)
[2024-12-18 04:04:58 +0700] [30634] [ERROR] connection to ('0.0.0.0', 8000) failed: [Errno 98] Address already in use
[2024-12-18 04:04:59 +0700] [30634] [ERROR] Connection in use: ('0.0.0.0', 8000)
[2024-12-18 04:04:59 +0700] [30634] [ERROR] connection to ('0.0.0.0', 8000) failed: [Errno 98] Address already in use
[2024-12-18 04:05:00 +0700] [30634] [ERROR] Connection in use: ('0.0.0.0', 8000)
[2024-12-18 04:05:00 +0700] [30634] [ERROR] connection to ('0.0.0.0', 8000) failed: [Errno 98] Address already in use
[2024-12-18 04:05:01 +0700] [30634] [ERROR] Can't connect to ('0.0.0.0', 8000)
[2024-12-18 04:05:02 +0700] [30641] [INFO] Starting gunicorn 23.0.0
[2024-12-18 04:05:02 +0700] [30641] [ERROR] Connection in use: ('0.0.0.0', 8000)
[2024-12-18 04:05:02 +0700] [30641] [ERROR] connection to ('0.0.0.0', 8000) failed: [Errno 98] Address already in use
[2024-12-18 04:05:03 +0700] [30641] [ERROR] Connection in use: ('0.0.0.0', 8000)
[2024-12-18 04:05:03 +0700] [30641] [ERROR] connection to ('0.0.0.0', 8000) failed: [Errno 98] Address already in use
[2024-12-18 04:05:04 +0700] [30641] [ERROR] Connection in use: ('0.0.0.0', 8000)
[2024-12-18 04:05:04 +0700] [30641] [ERROR] connection to ('0.0.0.0', 8000) failed: [Errno 98] Address already in use
[2024-12-18 04:05:05 +0700] [30641] [ERROR] Connection in use: ('0.0.0.0', 8000)
[2024-12-18 04:05:05 +0700] [30641] [ERROR] connection to ('0.0.0.0', 8000) failed: [Errno 98] Address already in use
[2024-12-18 04:05:06 +0700] [30641] [ERROR] Connection in use: ('0.0.0.0', 8000)
[2024-12-18 04:05:06 +0700] [30641] [ERROR] connection to ('0.0.0.0', 8000) failed: [Errno 98] Address already in use
[2024-12-18 04:05:07 +0700] [30641] [ERROR] Can't connect to ('0.0.0.0', 8000)
[2024-12-18 04:05:08 +0700] [30651] [INFO] Starting gunicorn 23.0.0
[2024-12-18 04:05:08 +0700] [30651] [ERROR] Connection in use: ('0.0.0.0', 8000)
[2024-12-18 04:05:08 +0700] [30651] [ERROR] connection to ('0.0.0.0', 8000) failed: [Errno 98] Address already in use
[2024-12-18 04:05:09 +0700] [30651] [ERROR] Connection in use: ('0.0.0.0', 8000)
[2024-12-18 04:05:09 +0700] [30651] [ERROR] connection to ('0.0.0.0', 8000) failed: [Errno 98] Address already in use
[2024-12-18 04:05:10 +0700] [30651] [ERROR] Connection in use: ('0.0.0.0', 8000)
[2024-12-18 04:05:10 +0700] [30651] [ERROR] connection to ('0.0.0.0', 8000) failed: [Errno 98] Address already in use
[2024-12-18 04:05:11 +0700] [30651] [ERROR] Connection in use: ('0.0.0.0', 8000)
[2024-12-18 04:05:11 +0700] [30651] [ERROR] connection to ('0.0.0.0', 8000) failed: [Errno 98] Address already in use
[2024-12-18 04:05:12 +0700] [30651] [ERROR] Connection in use: ('0.0.0.0', 8000)
[2024-12-18 04:05:12 +0700] [30651] [ERROR] connection to ('0.0.0.0', 8000) failed: [Errno 98] Address already in use
[2024-12-18 04:07:02 +0700] [31353] [INFO] Starting gunicorn 23.0.0
[2024-12-18 04:07:02 +0700] [31353] [INFO] Listening at: http://0.0.0.0:8000 (31353)
[2024-12-18 04:07:02 +0700] [31353] [INFO] Using worker: sync
[2024-12-18 04:07:02 +0700] [31359] [INFO] Booting worker with pid: 31359
[2024-12-18 04:07:02 +0700] [31360] [INFO] Booting worker with pid: 31360
[2024-12-18 04:07:02 +0700] [31361] [INFO] Booting worker with pid: 31361
